id,happiness,survey_type,province,gender,nationality,religion,religion_freq,edu,income,political,floor_area,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,BMI
4271,4,2,28,1,1,1,1,4,7000,1,100,4,4,4,1,4,2,1,4,7,3,-8,-8,-8,-8,9000,6,3,5,3,3,2,1,4,2,52,22.03856749311295
4272,3,1,12,2,1,1,1,12,70000,1,50,4,5,5,1,1,4,2,2,5,1,4,3,2,4,150000,5,3,4,3,3,2,1,4,2,28,28.040378144528116
4273,3,2,21,2,-8,-8,-8,1,0,1,150,3,-8,-8,1,2,3,5,-8,4,4,-8,-8,-8,-8,-8,4,2,4,3,7,3,1,4,-8,85,17.578124999999996
4274,5,1,1,1,1,1,1,12,60000,1,43,5,5,5,2,4,4,4,4,5,1,4,12,2,1,120000,7,2,5,3,1,3,2,3,3,34,20.061728395061728
4275,3,2,15,2,1,1,1,3,5000,1,45,2,1,3,1,4,4,2,3,5,3,-8,-8,-8,-8,30000,5,2,5,3,3,2,1,3,2,46,26.629935720844816
4276,5,2,5,2,1,1,1,3,6000,1,100,2,3,4,1,4,4,1,4,6,1,1,-8,3,5,50000,6,3,5,3,7,3,2,4,2,59,29.00726195788876
4277,4,1,12,2,1,1,1,6,30000,1,130,5,5,5,1,3,4,2,3,4,1,3,10,2,5,100000,5,3,5,2,3,2,2,5,2,40,20.429418362441915
4278,5,1,3,2,1,0,9,6,10000,1,36,4,3,4,1,4,2,4,2,6,2,-8,-8,-8,-8,25000,6,3,5,3,3,2,1,2,2,44,21.513858510523864
4279,3,1,18,1,1,1,1,12,3000,1,100,5,5,5,1,2,3,4,2,5,5,-8,-8,-8,-8,30000,6,2,5,3,1,3,2,4,-8,20,20.408163265306122
4280,5,1,19,2,1,1,4,1,40000,4,70,4,4,4,5,2,2,2,4,6,5,-8,-8,-8,-8,45000,4,4,5,3,7,1,1,3,2,87,19.531249999999996
4281,3,2,28,2,1,1,1,4,2000,1,120,3,3,3,1,2,2,1,3,4,3,-8,-8,-8,-8,60000,6,3,6,3,3,2,2,3,3,71,20.811654526534856
4282,4,1,7,1,1,1,1,4,27600,4,35.3,3,5,5,2,1,5,5,4,2,5,-8,-8,-8,-8,55200,6,2,5,3,3,3,2,4,3,69,24.772096710265558
4283,4,2,31,1,1,1,1,4,5000,1,90,2,5,3,1,1,4,1,4,1,4,-8,-8,-8,-8,10000,6,2,5,3,6,3,3,4,3,30,19.8961937716263
4284,4,1,7,2,1,1,1,3,0,1,70,4,5,5,2,1,4,1,4,6,5,-8,-8,-8,-8,50000,8,2,5,3,3,2,2,4,3,70,17.578124999999996
4285,4,1,10,1,1,1,1,5,30000,4,100,4,4,4,2,3,3,2,4,7,1,10,-8,1,5,30000,6,3,5,3,3,2,2,5,2,51,27.755102040816325
4286,3,1,4,1,1,1,1,6,20000,4,73,2,2,5,5,2,5,5,4,3,5,-8,-8,-8,-8,60000,6,2,5,2,3,2,3,4,3,51,21.971335857220122
4287,3,1,13,1,1,1,1,4,40000,1,30,5,5,3,1,2,3,1,2,3,5,-8,-8,-8,-8,20000,6,2,4,3,3,2,1,4,2,37,20.202020202020204
4288,4,2,19,1,1,1,1,1,30000,1,375,4,4,4,1,3,4,2,4,5,3,-8,-8,-8,-8,60000,7,3,5,3,3,2,2,3,2,65,23.661438615467823
4289,3,1,26,1,1,1,1,3,15000,1,50,4,4,4,1,3,3,1,2,3,3,-8,-8,-8,-8,25000,5,2,5,3,3,3,2,3,2,57,20.761245674740486
4290,5,2,5,1,1,1,1,4,20000,4,70,4,5,5,1,4,4,2,4,5,3,-8,-8,-8,-8,40000,8,3,5,2,3,2,2,3,2,34,36.33217993079585
4291,4,1,4,1,4,0,1,6,30000,4,72,5,5,5,4,4,3,3,2,5,5,-8,-8,-8,-8,50000,5,2,5,3,3,2,2,4,3,62,23.889462809917354
4292,4,2,29,2,1,1,1,4,25000,1,160,4,5,5,1,4,3,2,5,4,3,-8,-8,-8,-8,100000,5,3,6,3,3,2,1,5,2,53,22.49134948096886
4293,4,1,4,1,1,1,1,4,110000,1,8,3,3,2,5,2,3,1,4,3,1,7,13,2,4,160000,7,3,6,3,3,3,2,4,2,47,24.46460160337235
4294,5,1,18,2,1,1,1,13,0,2,180,4,4,4,2,3,4,4,2,4,6,-8,-8,-8,-8,100000,6,4,5,2,1,1,2,4,-8,23,18.166089965397926
4295,5,1,4,2,1,1,1,3,36000,1,76,5,5,4,2,1,5,1,1,5,5,-8,-8,-8,-8,-8,5,2,4,3,7,3,2,4,2,82,27.055150884495315
4296,2,1,1,2,1,1,1,3,18000,1,58,4,5,5,2,2,4,1,2,5,4,-8,-8,-8,-8,54000,5,3,5,3,3,3,1,3,-8,71,25.555555555555557
4297,5,2,22,2,8,1,1,3,2000,1,100,3,3,3,1,5,5,1,5,-8,3,-8,-8,-8,-8,2000,4,3,5,3,7,2,2,4,2,71,21.484374999999996
4298,5,2,17,2,1,1,1,3,1000,1,60,5,5,5,1,4,4,2,5,5,3,-8,-8,-8,-8,1000,4,2,5,3,6,2,2,-8,2,74,30.078124999999993
4299,4,1,4,1,1,1,4,4,20000,1,36.8,4,5,5,5,2,4,4,3,4,5,-8,-8,-8,-8,50000,5,2,5,3,3,3,1,4,3,65,22.03856749311295
4300,1,1,16,2,1,1,1,12,30000,1,110,5,4,5,2,4,3,2,2,2,1,4,4,2,5,100000,8,2,5,3,3,2,2,2,3,25,20.134779750164363
4301,2,2,16,2,1,1,1,3,0,1,270,2,2,3,1,3,3,1,2,2,4,-8,-8,-8,-8,20000,6,2,5,3,7,3,3,-8,-8,53,17.122473246135552
4302,4,2,22,2,1,1,1,4,-8,1,300,4,4,4,1,4,3,1,3,3,5,-8,-8,-8,-8,150000,8,3,5,3,3,2,2,3,3,34,19.531249999999996
4303,4,1,19,2,1,1,1,10,-8,2,103,4,5,4,1,4,5,4,1,5,6,-8,-8,-8,-8,250000,8,3,5,2,1,2,1,4,-8,20,19.921874999999996
4304,4,1,22,2,1,1,1,10,0,1,40,4,4,5,1,4,5,2,3,5,5,-8,-8,-8,-8,60000,7,3,6,3,3,2,2,4,-8,22,26.037493991347535
4305,5,2,10,2,1,1,1,3,8500,1,40,3,5,5,1,4,4,1,4,5,4,-8,-8,-8,-8,25000,4,3,5,3,7,2,2,3,2,70,19.759870525800746
4306,4,1,13,2,6,1,1,1,24000,1,60,3,3,4,2,3,4,1,2,5,5,-8,-8,-8,-8,24000,4,3,5,3,7,2,2,3,4,80,23.139907440370237
4307,3,1,22,2,1,1,3,10,60000,1,95,3,3,3,5,2,-8,3,2,4,1,4,13,2,4,70000,5,2,5,3,6,3,2,4,2,36,20.117187499999996
4308,5,1,1,2,1,1,1,4,36000,1,41,4,4,5,2,5,5,1,4,8,5,-8,-8,-8,-8,36000,4,2,5,3,7,2,2,3,-8,79,24
4309,4,1,1,2,1,1,1,3,36000,1,100,3,3,4,2,2,4,2,3,5,5,-8,-8,-8,-8,80000,5,3,5,3,3,2,2,3,-8,69,22.86236854138088
4310,4,1,17,2,4,0,4,6,0,1,150,3,3,3,1,3,5,2,2,4,6,-8,-8,-8,-8,60000,6,3,6,2,3,2,2,4,-8,32,18.749999999999996
4311,4,2,24,2,1,1,2,1,7500,1,80,2,3,3,1,4,5,1,4,4,3,-8,-8,-8,-8,12000,5,3,5,3,7,2,2,5,2,47,26.666666666666668
4312,3,2,31,1,1,1,1,3,5000,1,50,4,3,3,1,4,4,1,2,1,1,4,15,3,4,7000,6,1,5,3,3,3,2,4,2,58,21.513858510523864
4313,4,1,4,2,1,1,1,9,50000,1,80,3,3,2,5,4,4,1,3,3,5,-8,-8,-8,-8,150000,6,2,5,2,3,2,3,3,2,51,25.64891761567662
4314,4,2,19,1,1,1,1,4,-8,1,50,4,4,4,1,1,3,1,4,10,1,4,1,2,4,-8,8,-8,5,2,3,2,2,3,2,49,22.395413419331717
4315,4,1,16,2,1,1,1,7,24000,1,75,5,4,4,2,4,4,3,4,5,1,4,15,2,4,70000,6,3,5,2,3,2,1,4,2,34,17.578124999999996
4316,3,1,12,2,1,0,4,3,-8,1,90,4,2,3,1,1,1,1,3,4,1,3,-8,3,5,-8,5,2,5,3,3,3,1,3,2,50,24.034609838166958
4317,1,2,23,2,1,1,1,3,10000,1,150,1,2,2,1,4,2,1,2,1,3,-8,-8,-8,-8,20000,5,1,5,3,3,3,1,4,1,48,26.666666666666668
4318,4,2,22,1,1,1,1,1,24000,4,130,2,5,5,1,2,4,2,4,5,5,-8,-8,-8,-8,24000,4,3,5,3,3,2,3,4,2,78,17.361111111111114
4319,4,1,18,2,1,0,8,9,22000,1,130,3,5,5,2,2,2,4,3,5,5,-8,-8,-8,-8,45000,5,3,5,3,3,2,1,3,2,57,26.709401709401707
4320,4,2,10,1,1,1,1,4,20000,1,70,4,4,4,1,3,3,3,4,4,1,9,25,2,5,20000,6,2,6,2,3,2,3,3,3,52,24.691358024691358
4321,4,2,18,2,1,0,4,3,1700,1,130,3,2,4,1,4,3,1,3,5,3,-8,-8,-8,-8,70000,4,4,6,3,7,3,3,3,2,60,22.476586888657646
4322,4,1,16,2,1,1,1,10,24000,1,70,5,5,5,5,1,2,2,3,5,1,4,40,2,4,90000,4,3,6,3,3,2,1,4,2,65,27.21730294672667
4323,3,1,19,2,1,1,1,10,-8,1,45,4,3,5,5,3,2,2,3,5,5,-8,-8,-8,-8,-8,4,4,6,2,3,-8,1,4,2,48,25.344352617079892
4324,4,2,6,2,1,1,1,3,7000,-8,350,4,5,5,1,4,4,1,3,5,3,-8,-8,-8,-8,20000,8,3,5,3,3,2,1,4,2,53,18.749999999999996
4325,4,2,18,2,1,1,1,4,0,1,130,4,4,4,1,3,3,1,3,5,3,-8,-8,-8,-8,0,7,2,5,3,3,3,1,3,2,50,22.956841138659325
4326,4,1,5,1,1,1,1,10,100000,1,63,5,5,5,1,1,4,2,4,7,1,4,10,2,4,130000,6,2,5,3,3,3,3,3,3,37,24.691358024691358
4327,4,1,15,1,1,1,1,4,36000,1,135,3,4,4,2,3,3,2,4,7,5,-8,-8,-8,-8,120000,5,4,5,3,7,2,2,4,2,76,23.437499999999996
4328,4,1,6,2,1,1,1,1,10000,1,200,3,2,2,1,2,2,2,3,4,4,-8,-8,-8,-8,20000,5,3,5,3,3,2,2,4,2,72,22.95918367346939
4329,4,2,17,2,1,1,1,1,2000,1,120,2,2,3,1,1,4,1,3,5,6,-8,-8,-8,-8,2000,5,2,4,3,3,3,2,4,2,66,17.77777777777778
4330,4,1,29,2,1,0,9,1,0,1,126,3,3,4,4,3,3,1,3,4,6,-8,-8,-8,-8,30000,6,3,6,3,3,3,2,3,2,55,19.531249999999996
4331,3,2,6,2,1,1,1,1,12000,1,300,2,3,4,1,2,2,1,4,6,1,4,10,2,4,15000,5,3,5,3,3,3,2,5,2,61,22.22222222222222
4332,5,2,13,1,6,1,1,3,-8,1,200,5,5,3,1,4,3,2,3,4,2,-8,-8,-8,-8,-8,6,2,5,3,7,1,1,3,2,80,23.437499999999996
4333,4,1,16,2,1,1,1,6,20000,1,60,3,3,3,2,4,3,2,4,5,5,-8,-8,-8,-8,80000,7,3,5,3,7,2,2,4,2,58,21.218317194552675
4334,3,1,12,1,1,1,1,3,-8,1,120,4,4,4,1,2,3,1,2,3,5,-8,-8,-8,-8,-8,7,2,5,3,3,2,2,4,2,58,20.761245674740486
4335,4,2,2,1,1,0,3,3,720,1,9,4,4,5,4,2,4,1,2,1,5,-8,-8,-8,-8,720,5,2,5,3,3,3,2,3,3,66,21.093749999999996
4336,3,1,22,1,1,1,1,3,30000,1,40,4,4,2,1,1,3,1,1,1,5,-8,-8,-8,-8,30000,4,3,5,3,1,3,1,4,3,47,25.95155709342561
4337,1,2,21,2,1,1,1,4,0,1,100,4,5,3,1,4,3,1,4,1,4,-8,-8,-8,-8,-8,4,1,5,3,7,3,2,5,-8,75,22.410269281795692
4338,2,2,22,2,1,1,1,4,0,1,35,2,-8,2,1,2,3,1,4,1,4,-8,-8,-8,-8,0,5,1,5,3,3,3,2,-8,-8,60,16.023073225444637
4339,5,2,18,2,1,1,1,3,3000,1,150,4,4,4,1,4,2,1,3,5,3,-8,-8,-8,-8,6000,5,4,5,3,3,2,1,4,2,66,26.159334126040427
4340,4,2,15,2,1,1,1,4,10000,1,200,5,5,4,1,2,2,2,4,5,5,-8,-8,-8,-8,60000,7,3,5,3,3,2,1,3,2,22,18.36547291092746
4341,4,2,10,2,4,0,7,1,0,1,60,4,5,5,1,3,4,1,4,4,4,-8,-8,-8,-8,10000,5,3,5,3,3,2,1,3,2,66,25.14860539551897
4342,5,2,5,2,1,1,1,4,100000,1,100,4,4,4,1,2,3,2,4,5,2,-8,-8,-8,-8,100000,8,4,6,2,3,3,1,3,2,33,22.86236854138088
4343,3,2,28,2,1,1,1,3,10000,1,200,3,3,3,1,2,3,1,3,2,3,-8,-8,-8,-8,30000,9,2,5,3,3,3,1,3,3,42,25.390624999999996
4344,4,1,28,1,1,1,1,2,13200,1,90,3,3,3,1,1,4,1,5,5,4,-8,-8,-8,-8,25320,5,3,5,3,3,3,2,5,2,76,21.773842357381334
4345,4,2,13,1,6,1,1,3,40000,1,220,5,5,4,1,4,4,1,3,5,3,-8,-8,-8,-8,70000,7,3,5,2,3,2,2,3,2,64,24.221453287197235
4346,3,1,1,1,1,1,1,4,43200,1,115,3,3,3,2,1,2,2,3,6,1,5,36,1,4,192000,6,4,7,2,3,2,2,3,2,81,24.242424242424246
4347,4,2,5,2,1,1,1,4,20000,1,40,5,4,4,1,3,3,2,4,3,1,3,14,2,5,20000,5,3,5,3,6,2,2,4,2,39,22.2684703433923
4348,2,2,6,2,1,1,1,1,900,1,140,2,2,3,1,3,4,2,4,4,3,-8,-8,-8,-8,30000,5,2,5,3,7,2,1,3,3,70,22.892819979188342
4349,4,1,29,1,1,1,1,4,30000,1,85,5,5,4,2,1,2,3,2,5,1,4,15,2,4,40000,5,3,5,2,3,2,2,3,3,29,27.68166089965398
4350,3,2,24,2,1,1,1,4,30000,1,240,4,5,5,1,3,3,1,3,5,1,4,6,2,4,-8,11,3,5,2,3,2,2,3,2,24,19.531249999999996
4351,4,1,7,2,1,1,1,12,50000,1,67,5,5,5,2,1,3,2,4,5,1,4,4,2,4,50000,4,3,6,3,1,2,2,3,2,28,18.818924310286427
4352,5,2,17,2,1,1,1,3,1000,1,70,4,5,5,1,4,4,3,4,6,5,-8,-8,-8,-8,20000,5,3,5,3,3,2,2,4,2,53,22.86236854138088
4353,5,2,11,1,1,1,1,4,30000,1,150,5,5,5,1,4,4,1,1,2,3,-8,-8,-8,-8,40000,7,3,5,3,3,2,2,5,3,31,27.68166089965398
4354,4,1,15,2,1,1,1,3,32400,1,77.5,3,5,4,5,3,4,3,2,5,5,-8,-8,-8,-8,67200,5,3,5,3,3,2,2,3,3,71,21.513858510523864
4355,4,1,16,1,1,1,1,4,-8,1,96,5,4,4,1,2,3,2,4,5,1,4,20,2,4,-8,6,2,5,3,3,2,2,3,3,37,20.761245674740486
4356,2,1,16,1,1,1,1,3,-8,1,120,2,5,4,1,3,2,1,3,1,4,-8,-8,-8,-8,-8,5,3,5,3,3,2,1,1,2,79,18.36547291092746
4357,4,1,19,1,1,1,1,3,39600,1,70,4,4,4,5,1,2,1,4,6,4,-8,-8,-8,-8,70000,5,3,4,3,3,2,2,3,-8,68,25.099501595611173
4358,4,1,7,2,1,1,1,7,30000,1,27,3,3,3,2,2,4,3,4,4,5,-8,-8,-8,-8,72000,5,3,5,3,3,2,2,3,2,72,26.666666666666668
4359,4,2,23,1,1,0,1,3,10000,1,300,2,2,2,1,2,4,1,4,10,2,-8,-8,-8,-8,20000,6,3,5,3,3,3,1,3,3,45,18.591130340724717
4360,4,1,9,2,1,1,1,4,10000,1,98,4,5,4,2,3,4,2,2,6,5,-8,-8,-8,-8,100000,6,3,5,2,3,2,2,3,2,37,23.233456176894723
4361,4,1,12,2,1,1,1,4,30000,1,85,3,4,4,5,2,4,4,2,5,5,-8,-8,-8,-8,-8,9,3,5,3,3,2,2,4,2,66,24.444444444444443
4362,4,1,27,1,1,1,1,4,30000,1,70,5,5,4,1,3,2,2,3,6,1,4,15,2,4,54000,5,3,5,3,3,2,1,4,3,42,25.05930702662969
4363,4,1,17,2,1,1,1,12,100000,1,80,4,5,5,2,3,4,3,4,5,1,3,5,2,2,200000,7,4,6,2,3,1,1,4,2,33,25.390624999999996
4364,5,1,15,2,1,1,1,1,6000,1,150,4,4,4,1,4,3,1,4,5,4,-8,-8,-8,-8,90000,5,3,5,3,3,2,2,4,-8,49,25.099501595611173
4365,4,1,10,2,1,1,1,6,36000,1,86,3,3,4,2,4,4,5,3,4,5,-8,-8,-8,-8,-8,5,3,5,3,3,2,2,4,2,55,25.910684346898332
4366,4,1,16,2,1,1,1,12,0,2,120,3,4,3,1,4,4,3,3,4,6,-8,-8,-8,-8,70000,6,3,5,2,1,2,2,2,-8,21,18.818924310286427
4367,3,1,21,2,1,1,1,3,50000,1,30,5,5,3,1,2,4,2,2,1,1,3,16,2,5,100000,5,3,5,3,3,2,1,5,2,31,26.037493991347535
4368,4,2,29,2,1,1,1,1,0,1,70,2,2,2,1,5,4,1,3,3,4,-8,-8,-8,-8,1200,5,3,5,3,3,-8,-8,-8,-8,61,20
4369,3,1,31,2,1,0,8,12,30000,4,96,3,5,2,2,1,4,5,2,5,1,4,18,2,3,70000,6,3,5,3,3,3,2,4,3,39,20.70081674131507
4370,5,1,4,2,1,1,1,4,35000,1,18,3,3,4,4,3,3,3,4,5,5,-8,-8,-8,-8,70000,5,2,5,3,3,2,2,3,3,63,28.88888888888889
4371,4,1,21,1,1,1,1,3,10000,1,80,3,5,5,4,5,3,2,3,5,1,1,30,2,4,10000,5,3,5,3,3,2,2,3,2,59,23.356401384083046
4372,4,2,17,1,1,1,1,6,36000,1,260,3,3,4,5,2,4,3,4,4,5,-8,-8,-8,-8,40000,10,3,5,3,3,2,1,4,2,60,26.89232313815483
4373,4,1,21,2,1,1,1,4,20000,1,65,4,5,3,2,3,4,1,4,5,5,-8,-8,-8,-8,20000,4,3,5,3,7,2,2,4,-8,73,27.055150884495315
4374,4,1,7,2,1,1,2,6,30000,1,30,3,3,3,5,3,4,2,3,5,5,-8,-8,-8,-8,50000,6,3,5,3,3,3,3,4,2,58,23.437499999999996
4375,4,1,2,2,4,0,6,3,30000,4,120,2,2,4,2,1,2,2,4,4,5,-8,-8,-8,-8,78000,6,3,5,3,3,3,2,3,2,83,19.531249999999996
4376,4,1,19,1,1,0,5,4,50000,1,270,4,4,5,1,2,2,1,4,5,1,3,20,2,5,100000,6,3,5,2,3,2,2,4,2,51,25.95155709342561
4377,4,2,31,1,3,1,1,1,10000,1,48,3,5,4,1,2,4,1,4,5,4,-8,-8,-8,-8,10000,5,2,5,3,3,2,3,4,2,66,20.983987603305785
4378,4,2,22,1,1,1,3,4,20000,1,90,4,4,3,1,4,4,2,4,4,2,-8,-8,-8,-8,30000,5,2,5,3,7,3,2,4,2,45,21.12628447809627
4379,3,1,16,1,1,0,3,6,100000,1,300,5,4,4,1,3,3,4,1,4,1,4,6,2,4,100000,9,2,5,3,1,3,2,4,2,26,22.49134948096886
4380,4,2,22,1,1,0,3,4,-8,1,120,5,5,4,1,2,3,2,4,6,3,-8,-8,-8,-8,100000,7,4,5,2,3,2,1,4,2,62,23.437499999999996
4381,2,2,13,1,8,1,4,3,1500,1,80,5,5,3,1,2,2,1,3,3,3,-8,-8,-8,-8,2000,5,2,5,3,1,2,2,5,3,28,21.093749999999996
4382,4,1,21,1,4,0,3,3,10000,1,100,3,3,5,5,2,3,2,4,4,3,-8,-8,-8,-8,46000,8,2,5,3,3,2,1,4,2,41,17.959183673469386
4383,5,2,9,1,1,1,1,4,20000,1,215,5,5,5,1,3,3,2,1,3,2,-8,-8,-8,-8,20000,4,3,5,3,3,3,1,4,2,25,18.68512110726644
4384,4,1,23,2,1,1,1,4,8000,1,60,3,4,3,1,2,3,2,4,1,2,-8,-8,-8,-8,22000,6,3,5,3,3,3,1,3,2,36,22.031725684986377
4385,4,1,17,1,1,1,1,6,20000,1,408,4,4,4,2,2,4,3,3,6,1,4,12,2,4,35000,7,3,5,2,3,3,1,4,2,36,16.955017301038065
4386,4,2,16,2,1,1,1,3,0,1,330,5,4,4,4,4,3,2,3,6,5,-8,-8,-8,-8,40000,8,2,4,3,3,2,2,3,2,30,27.548209366391188
4387,2,2,21,1,8,1,1,4,-8,1,400,4,5,5,1,2,2,2,2,4,2,-8,-8,-8,-8,-8,6,2,5,3,3,3,3,3,3,33,21.484374999999996
4388,4,1,24,1,1,1,1,6,36000,1,60,5,4,4,5,3,3,3,2,5,1,4,6,2,4,100000,4,3,5,2,1,2,2,4,2,26,22.03856749311295
4389,3,1,10,1,1,1,1,4,30000,1,200,4,5,5,1,2,3,2,2,5,1,4,18,2,4,50000,9,4,5,3,3,1,1,4,2,36,20.515086478979924
4390,4,1,22,1,1,1,1,10,30000,4,92.3,5,4,4,2,3,3,3,4,7,5,-8,-8,-8,-8,60000,5,4,5,3,3,2,2,4,2,50,27.636054421768712
4391,4,2,28,2,1,1,1,1,0,1,270,3,3,4,1,2,3,1,3,5,6,-8,-8,-8,-8,40000,6,3,5,3,3,2,2,3,2,53,24.97398543184183
4392,4,2,17,2,1,1,1,3,0,1,180,4,4,5,1,4,4,2,2,5,4,-8,-8,-8,-8,40000,7,3,5,3,3,2,2,4,3,46,27.055150884495315
4393,4,1,4,1,1,1,1,3,48000,1,60,3,2,2,5,1,5,1,3,3,5,-8,-8,-8,-8,48000,4,3,4,3,7,2,2,4,3,86,23.051754907792983
4394,5,2,17,1,1,1,1,6,80000,1,75,5,5,5,1,1,4,1,4,6,1,4,7,2,4,100000,5,3,3,3,3,2,2,3,3,43,28.40550435551067
4395,5,2,18,2,1,1,1,3,2900,1,166,5,5,5,1,5,3,1,4,6,3,-8,-8,-8,-8,50000,4,3,5,3,3,2,2,4,2,48,24.46460160337235
4396,4,2,29,1,1,1,1,4,50000,1,130,3,3,2,1,4,4,2,2,2,2,-8,-8,-8,-8,15000,5,3,5,3,6,3,2,5,2,38,19.721036967980208
4397,4,1,15,2,1,1,1,4,-8,1,200,4,4,4,1,3,3,3,4,5,1,4,12,2,4,700000,8,3,5,3,3,3,2,3,2,30,20.312499999999996
4398,5,1,29,1,1,1,1,4,40000,1,130,3,3,5,2,1,2,2,4,2,3,-8,-8,-8,-8,40000,5,2,1,3,3,3,2,5,2,42,19.591836734693878
4399,2,2,22,2,8,1,3,1,3000,1,70,2,2,3,1,2,2,1,2,1,4,-8,-8,-8,-8,10000,6,2,5,3,3,3,1,4,2,47,20
4400,5,1,5,1,1,1,1,12,30000,1,83.9,5,4,4,2,3,3,2,4,5,1,4,21,2,4,50000,6,3,5,3,3,2,1,5,2,38,17.746078961600865
4401,4,2,15,2,1,1,1,1,15000,1,350,4,4,4,1,4,4,1,4,5,3,-8,-8,-8,-8,110000,10,3,6,3,3,1,1,4,2,44,25.390624999999996
4402,4,1,13,1,8,1,1,4,79900,1,60,4,5,4,1,4,4,2,3,7,1,2,26,2,3,100000,7,4,6,2,3,1,3,3,2,40,26.122448979591837
4403,2,2,21,2,1,1,1,3,20000,1,220,3,3,2,1,3,3,2,3,5,1,4,5,2,4,60000,4,3,5,3,3,3,2,4,3,48,22.031725684986377
4404,3,1,6,1,1,1,4,1,10000,1,75,2,2,2,1,2,2,2,4,2,5,-8,-8,-8,-8,10000,4,2,5,3,7,2,2,3,2,87,20.882755855524742
4405,4,2,13,2,1,1,1,3,18000,1,120,4,4,5,1,4,4,2,4,8,5,-8,-8,-8,-8,156000,9,3,5,3,3,2,1,4,2,60,23.83300460223537
4406,3,1,4,2,1,1,1,6,20000,1,60,1,4,4,5,3,3,2,2,4,5,-8,-8,-8,-8,100000,6,2,6,2,3,2,-8,4,3,57,21.484374999999996
4407,3,2,24,1,1,0,7,1,2400,1,40,2,2,4,1,3,4,1,3,1,4,-8,-8,-8,-8,26000,4,1,5,3,7,3,3,3,3,85,19.531249999999996
4408,5,1,1,2,1,0,4,3,37200,1,41.6,4,5,5,2,4,4,2,5,5,5,-8,-8,-8,-8,36000,4,2,5,3,7,3,2,3,2,81,22.29051246537396
4409,5,2,3,1,1,1,1,1,15000,1,110,1,5,2,1,5,2,1,4,5,5,-8,-8,-8,-8,17000,5,3,6,3,3,2,1,3,2,66,17.92821542543655
4410,4,1,22,2,1,1,1,6,10000,1,130,3,5,5,4,5,5,1,2,3,1,3,50,2,5,10000,4,2,5,3,7,3,3,5,2,63,24.97398543184183
4411,4,1,5,2,1,1,1,10,25000,1,20,5,4,4,2,4,4,4,5,5,1,4,25,2,3,60000,5,3,5,3,3,2,2,4,3,42,20.202020202020204
4412,4,2,5,2,1,1,1,3,50000,1,84,4,4,4,1,4,2,2,3,6,3,-8,-8,-8,-8,100000,7,4,6,2,3,2,2,4,2,57,21.484374999999996
4413,4,1,10,1,1,1,1,4,25000,4,70,3,1,4,2,2,4,1,3,5,5,-8,-8,-8,-8,110000,8,3,5,3,3,2,2,4,3,64,27.44059917355372
4414,3,2,22,1,1,1,1,6,30000,1,140,3,3,3,1,2,3,1,1,1,1,9,30,3,5,50000,6,2,5,3,3,3,3,3,4,49,23.437499999999996
4415,5,1,26,2,1,1,1,4,50000,4,110,5,5,5,4,5,4,3,2,5,5,-8,-8,-8,-8,300000,5,5,6,3,3,2,1,3,1,66,20.444444444444443
4416,4,2,2,1,1,1,1,6,0,1,120,4,5,4,1,2,2,4,2,7,6,-8,-8,-8,-8,10000,7,3,5,3,1,3,1,3,-8,18,22.03856749311295
4417,4,1,12,1,1,1,1,11,130000,1,105,4,4,4,2,3,3,3,4,5,1,4,23,2,3,230000,7,3,4,3,3,2,2,4,2,40,27.00617283950617
4418,4,1,27,1,1,1,1,10,0,1,70,5,5,1,4,2,3,1,3,3,5,-8,-8,-8,-8,0,10,2,5,3,3,3,3,4,4,30,18.36547291092746
4419,4,1,21,1,1,1,1,4,-8,1,45,2,2,3,1,2,3,2,4,2,1,3,12,2,2,-8,7,3,5,3,3,2,3,4,2,44,23.938989774631512
4420,5,2,9,1,1,1,1,2,0,2,150,4,3,4,1,5,3,3,4,1,4,-8,-8,-8,-8,20000,5,2,8,3,3,3,3,4,2,82,21.469150482230148
4421,4,2,22,2,1,1,2,3,1000,1,120,1,3,4,1,1,4,1,4,3,6,-8,-8,-8,-8,1000,4,2,5,3,7,2,2,3,2,69,17.543090215341433
4422,4,1,10,2,4,0,6,7,100000,1,200,4,4,4,1,3,3,3,3,4,1,3,10,2,2,100000,4,3,4,3,1,1,1,4,2,30,19.283746556473833
4423,4,1,12,1,1,-8,1,4,-8,1,100,3,3,4,2,3,1,5,3,7,5,-8,-8,-8,-8,0,5,3,6,3,3,2,3,3,2,66,19.031141868512112
4424,5,2,8,2,4,0,8,1,1680,1,85,3,4,3,1,5,4,1,1,1,4,-8,-8,-8,-8,30000,4,1,5,3,2,3,3,2,2,74,17.578124999999996
4425,5,1,6,2,1,1,1,3,12000,1,75,3,3,4,1,3,4,1,3,7,4,-8,-8,-8,-8,48000,5,3,5,3,3,2,1,3,2,77,20.408163265306126
4426,4,1,17,2,1,1,1,11,40000,1,120,4,5,3,2,3,4,3,2,1,1,4,26,2,4,100000,6,3,6,2,3,2,2,3,3,47,19.77769866698311
4427,4,2,29,2,1,1,1,1,0,1,120,3,4,3,1,5,4,1,3,5,3,-8,-8,-8,-8,25000,5,2,5,3,3,3,1,5,2,56,27.6253619875019
